#Time(s) Intensity                                                                                  
 6620.000000 -62922.00000
 6640.000000 110470.0000
 6660.000000 26598.00000
 6680.000000 -56852.00000
 6700.000000 -130696.0000
 6720.000000 -51360.00000
 6740.000000 -62080.00000
 6760.000000 14074.00000
 6780.000000 -34684.00000
 6800.000000 -194892.0000
 6820.000000 -90565.00000
 6840.000000 60245.00000
 6860.000000 -118356.0000
 6880.000000 -35743.00000
 6900.000000 57044.00000
 6920.000000 -14728.00000
 6940.000000 -8989.000000
 6960.000000 -44722.00000
 6980.000000 -78861.00000
 7000.000000 -38426.00000
 7020.000000 -62098.00000
 7040.000000 -155072.0000
 7060.000000 -118449.0000
 7080.000000 -48707.00000
 7100.000000 -31981.00000
 7120.000000 -58145.00000
 7140.000000 49578.00000
 7160.000000 -27493.00000
 7180.000000 -46149.00000
 7200.000000 19936.00000
 7220.000000 -90506.00000
 7240.000000 -75742.00000
 7260.000000 -43694.00000
 7280.000000 -56387.00000
 7300.000000 -125965.0000
 7320.000000 35951.00000
 7340.000000 5833.000000
 7360.000000 -12785.00000
 7380.000000 -25410.00000
 7400.000000 -72548.00000
 7420.000000 -40397.00000
 7440.000000 -106163.0000
 7460.000000 -16707.00000
 7480.000000 -44324.00000
 7500.000000 -77902.00000
 7520.000000 -44136.00000
 7540.000000 -58348.00000
 7560.000000 -65674.00000
 7580.000000 -51100.00000
 7600.000000 -61001.00000
 7620.000000 -26284.00000
 7640.000000 -65647.00000
 7660.000000 -54887.00000
 7680.000000 -27218.00000
 7700.000000 -10840.00000
 7720.000000 -84094.00000
 7740.000000 5485.000000
 7760.000000 -110157.0000
 7780.000000 -80020.00000
 7800.000000 20517.00000
 7820.000000 -28455.00000
 7840.000000 -6505.000000
 7860.000000 -48525.00000
 7880.000000 -75287.00000
 7900.000000 1380.000000
 7920.000000 -31205.00000
 7940.000000 -79620.00000
 7960.000000 -47965.00000
 7980.000000 -37426.00000
 8000.000000 -36508.00000
 8020.000000 -45431.00000
 8040.000000 -105870.0000
 8060.000000 -36695.00000
 8080.000000 -64896.00000
 8100.000000 -88515.00000
 8120.000000 -49617.00000
 8140.000000 -51772.00000
 8160.000000 -49562.00000
 8180.000000 -35665.00000
 8200.000000 -23593.00000
 8220.000000 -96883.00000
 8240.000000 -55124.00000
 8260.000000 -60073.00000
 8280.000000 -16361.00000
 8300.000000 27979.00000
 8320.000000 12272.00000
 8340.000000 -59734.00000
 8360.000000 -45647.00000
 8380.000000 -36610.00000
 8400.000000 -4478.000000
 8420.000000 -63004.00000
 8440.000000 -33550.00000
 8460.000000 -72752.00000
 8480.000000 -43017.00000
 8500.000000 -87697.00000
 8520.000000 -40031.00000
 8540.000000 -83634.00000
 8560.000000 -111512.0000
 8580.000000 -37766.00000
 8600.000000 -62266.00000
 8620.000000 -60646.00000
 8640.000000 -77432.00000
 8660.000000 -29035.00000
 8680.000000 -5536.000000
 8700.000000 -69692.00000
 8720.000000 -11201.00000
 8740.000000 -35612.00000
 8760.000000 -46848.00000
 8780.000000 -43280.00000
 8800.000000 30997.00000
 8820.000000 -11816.00000
 8840.000000 -25441.00000
 8860.000000 -51669.00000
 8880.000000 -18764.00000
 8900.000000 -71979.00000
 8920.000000 -82213.00000
 8940.000000 -68607.00000
 8960.000000 -60826.00000
 8980.000000 -100352.0000
 9000.000000 -79787.00000
 9020.000000 -41227.00000
 9040.000000 -60535.00000
 9060.000000 -60067.00000
 9080.000000 -62088.00000
 9100.000000 -68140.00000
 9120.000000 -42796.00000
 9140.000000 -28614.00000
 9160.000000 -28806.00000
 9180.000000 -20791.00000
 9200.000000 -9157.000000
 9220.000000 2132.000000
 9240.000000 15976.00000
 9260.000000 -45764.00000
 9280.000000 -48935.00000
 9300.000000 16907.00000
 9320.000000 -78626.00000
 9340.000000 -93736.00000
 9360.000000 -81778.00000
 9380.000000 -85380.00000
 9400.000000 -87121.00000
 9420.000000 -83329.00000
 9440.000000 -90655.00000
 9460.000000 -80983.00000
 9480.000000 -28886.00000
 9500.000000 -17668.00000
 9520.000000 -35288.00000
 9540.000000 -44415.00000
 9560.000000 -36205.00000
 9580.000000 4239.000000
 9600.000000 6028.000000
 9620.000000 11769.00000
 9640.000000 -15556.00000
 9660.000000 -33887.00000
 9680.000000 -34838.00000
 9700.000000 -54470.00000
 9720.000000 -136998.0000
 9740.000000 -93605.00000
 9760.000000 -77717.00000
 9780.000000 -74580.00000
 9800.000000 -92167.00000
 9820.000000 -68448.00000
 9840.000000 -34394.00000
 9860.000000 -74132.00000
 9880.000000 -39397.00000
 9900.000000 -26230.00000
 9920.000000 32212.00000
 9940.000000 16083.00000
 9960.000000 -13891.00000
 9980.000000 -33081.00000
 10000.00000 -47482.00000
 10020.00000 -43818.00000
 10040.00000 -51094.00000
 10060.00000 -67018.00000
 10080.00000 -35446.00000
 10100.00000 -147269.0000
 10120.00000 -67499.00000
 10140.00000 -45792.00000
 10160.00000 -80969.00000
 10180.00000 -612.0000000
 10200.00000 -62434.00000
 10220.00000 -48380.00000
 10240.00000 -73119.00000
 10260.00000 -19999.00000
 10280.00000 -36254.00000
 10300.00000 -91044.00000
 10320.00000 42452.00000
 10340.00000 63769.00000
 10360.00000 -59673.00000
 10380.00000 -40358.00000
 10400.00000 27637.00000
 10420.00000 -105947.0000
 10440.00000 -192815.0000
 10460.00000 -73818.00000
 10480.00000 -93901.00000
 10500.00000 -36355.00000
 10520.00000 39029.00000
 10540.00000 -133100.0000
 10560.00000 -97837.00000
 10580.00000 -131165.0000
 10600.00000 10051.00000
 10620.00000 146451.0000
 10640.00000 77480.00000
 10660.00000 -39125.00000
 10680.00000 -214489.0000
 10700.00000 -139992.0000
 10720.00000 -18087.00000
 10740.00000 25574.00000
 10760.00000 25966.00000
 10780.00000 -128088.0000
 10800.00000 -131917.0000
 10820.00000 -89397.00000
 10840.00000 49110.00000
 10860.00000 53994.00000
 10880.00000 -40309.00000
 10900.00000 -86846.00000
 10920.00000 -139452.0000
 10940.00000 -188534.0000
 10960.00000 -47650.00000
 10980.00000 21978.00000
 11000.00000 41297.00000
 11020.00000 59416.00000
 11040.00000 60144.00000
 11060.00000 34231.00000
 11080.00000 -34544.00000
 11100.00000 -130614.0000
 11120.00000 -238765.0000
 11140.00000 -262655.0000
 11160.00000 -200581.0000
 11180.00000 -113842.0000
 11200.00000 78587.00000
 11220.00000 135935.0000
 11240.00000 158235.0000
 11260.00000 153143.0000
 11280.00000 50233.00000
 11300.00000 -80046.00000
 11320.00000 -153978.0000
 11340.00000 -230933.0000
 11360.00000 -248594.0000
 11380.00000 -152654.0000
 11400.00000 -84257.00000
 11420.00000 14337.00000
 11440.00000 31364.00000
 11460.00000 87202.00000
 11480.00000 46744.00000
 11500.00000 11886.00000
 11520.00000 -30374.00000
 11540.00000 -92983.00000
 11560.00000 -154515.0000
 11580.00000 -134705.0000
 11600.00000 -79162.00000
 11620.00000 -70597.00000
 11640.00000 -65816.00000
 11660.00000 -19637.00000
 11680.00000 7471.000000
 11700.00000 -8241.000000
 11720.00000 12169.00000
 11740.00000 9500.000000
 11760.00000 -32144.00000
 11780.00000 -67371.00000
 11800.00000 -64353.00000
 11820.00000 -63185.00000
 11840.00000 -80661.00000
 11860.00000 -71908.00000
 11880.00000 -50681.00000
 11900.00000 -49069.00000
 11920.00000 -76208.00000
 11940.00000 -89383.00000
 11960.00000 -50378.00000
 11980.00000 -7476.000000
 12000.00000 -25131.00000
 12020.00000 -64971.00000
 12040.00000 -42637.00000
 12060.00000 -32726.00000
 12080.00000 -33566.00000
 12100.00000 -24403.00000
 12120.00000 -27112.00000
 12140.00000 -63261.00000
 12160.00000 -88558.00000
 12180.00000 -48187.00000
 12200.00000 -39412.00000
 12220.00000 -55856.00000
 12240.00000 -66222.00000
 12260.00000 -64087.00000
 12280.00000 -42071.00000
 12300.00000 -64952.00000
 12320.00000 -63916.00000
 12340.00000 -33796.00000
 12360.00000 -13395.00000
 12380.00000 -20687.00000
 12400.00000 -55972.00000
 12420.00000 -36304.00000
 12440.00000 -29735.00000
 12460.00000 -37929.00000
 12480.00000 -55420.00000
 12500.00000 -54156.00000
 12520.00000 -51134.00000
 12540.00000 -70175.00000
 12560.00000 -65384.00000
 12580.00000 -51117.00000
 12600.00000 -16614.00000
 12620.00000 -35245.00000
 12640.00000 -35004.00000
 12660.00000 -78279.00000
 12680.00000 -73088.00000
 12700.00000 -45912.00000
 12720.00000 -61817.00000
 12740.00000 -40144.00000
 12760.00000 -39149.00000
 12780.00000 -41275.00000
 12800.00000 -68130.00000
 12820.00000 -72247.00000
 12840.00000 -37909.00000
 12860.00000 -19697.00000
 12880.00000 -26867.00000
 12900.00000 -54577.00000
 12920.00000 -79928.00000
 12940.00000 -37182.00000
 12960.00000 -31110.00000
 12980.00000 -46245.00000
 13000.00000 -48606.00000
 13020.00000 -49103.00000
 13040.00000 -32846.00000
 13060.00000 -35375.00000
 13080.00000 -60461.00000
 13100.00000 -64037.00000
 13120.00000 -65931.00000
 13140.00000 -48986.00000
 13160.00000 -37324.00000
 13180.00000 -26352.00000
 13200.00000 -35313.00000
 13220.00000 -53345.00000
 13240.00000 -41580.00000
 13260.00000 -35771.00000
 13280.00000 -56977.00000
 13300.00000 -72735.00000
 13320.00000 -37813.00000
 13340.00000 -57490.00000
 13360.00000 -92431.00000
 13380.00000 -67764.00000
 13400.00000 -36120.00000
 13420.00000 -35495.00000
 13440.00000 -53630.00000
 13460.00000 -56934.00000
 13480.00000 -41505.00000
 13500.00000 -29478.00000
 13520.00000 -22734.00000
 13540.00000 -47736.00000
 13560.00000 -32155.00000
 13580.00000 -37770.00000
 13600.00000 -63285.00000
 13620.00000 -54900.00000
 13640.00000 -42495.00000
 13660.00000 -69908.00000
 13680.00000 -55405.00000
 13700.00000 -49288.00000
 13720.00000 -49133.00000
 13740.00000 -39181.00000
 13760.00000 -28225.00000
 13780.00000 -42364.00000
 13800.00000 -31199.00000
 13820.00000 -42653.00000
 13840.00000 -46925.00000
 13860.00000 -56427.00000
 13880.00000 -62292.00000
 13900.00000 -65425.00000
 13920.00000 -70555.00000
 13940.00000 -69650.00000
 13960.00000 -64082.00000
 13980.00000 -45840.00000
 14000.00000 -30309.00000
 14020.00000 -19366.00000
 14040.00000 -32153.00000
 14060.00000 -44426.00000
 14080.00000 -66733.00000
 14100.00000 -59553.00000
 14120.00000 -60517.00000
 14140.00000 -49162.00000
 14160.00000 -36997.00000
 14180.00000 -36766.00000
 14200.00000 -37939.00000
 14220.00000 -35528.00000
 14240.00000 -31926.00000
 14260.00000 -53390.00000
 14280.00000 -63286.00000
 14300.00000 -45237.00000
 14320.00000 -41979.00000
 14340.00000 -56682.00000
 14360.00000 -62536.00000
 14380.00000 -47634.00000
 14400.00000 -36874.00000
 14420.00000 -38959.00000
 14440.00000 -49951.00000
 14460.00000 -54196.00000
 14480.00000 -62243.00000
 14500.00000 -59546.00000
 14520.00000 -51227.00000
 14540.00000 -50885.00000
 14560.00000 -47565.00000
 14580.00000 -39912.00000
 14600.00000 -59637.00000
 14620.00000 -61279.00000
 14640.00000 -53173.00000
 14660.00000 -46829.00000
 14680.00000 -58310.00000
 14700.00000 -50265.00000
 14720.00000 -40726.00000
 14740.00000 -24706.00000
 14760.00000 -19776.00000
 14780.00000 -42600.00000
 14800.00000 -56713.00000
 14820.00000 -58520.00000
 14840.00000 -39167.00000
 14860.00000 -41991.00000
 14880.00000 -38484.00000
 14900.00000 -38448.00000
 14920.00000 -41602.00000
 14940.00000 -56747.00000
 14960.00000 -49853.00000
 14980.00000 -55177.00000
 15000.00000 -64112.00000
 15020.00000 -67113.00000
 15040.00000 -55437.00000
 15060.00000 -47076.00000
 15080.00000 -40946.00000
 15100.00000 -53477.00000
 15120.00000 -39610.00000
 15140.00000 -49740.00000
 15160.00000 -59933.00000
 15180.00000 -59513.00000
 15200.00000 -52286.00000
 15220.00000 -55590.00000
 15240.00000 -45613.00000
 15260.00000 -37124.00000
 15280.00000 -42474.00000
 15300.00000 -45294.00000
 15320.00000 -41719.00000
 15340.00000 -48082.00000
 15360.00000 -49504.00000
 15380.00000 -42554.00000
 15400.00000 -38382.00000
 15420.00000 -46861.00000
 15440.00000 -43602.00000
 15460.00000 -41132.00000
 15480.00000 -43867.00000
 15500.00000 -59880.00000
 15520.00000 -48779.00000
 15540.00000 -43164.00000
 15560.00000 -45938.00000
 15580.00000 -59279.00000
 15600.00000 -60920.00000
 15620.00000 -69789.00000
 15640.00000 -60785.00000
 15660.00000 -57656.00000
 15680.00000 -59405.00000
 15700.00000 -50227.00000
 15720.00000 -39915.00000
 15740.00000 -39117.00000
 15760.00000 -37863.00000
 15780.00000 -40582.00000
 15800.00000 -52070.00000
 15820.00000 -47665.00000
 15840.00000 -43692.00000
 15860.00000 -35123.00000
 15880.00000 -35532.00000
 15900.00000 -38025.00000
 15920.00000 -45565.00000
 15940.00000 -45975.00000
 15960.00000 -54214.00000
 15980.00000 -47393.00000
 16000.00000 -46363.00000
 16020.00000 -39138.00000
 16040.00000 -50685.00000
 16060.00000 -51746.00000
 16080.00000 -50756.00000
 16100.00000 -50659.00000
 16120.00000 -54766.00000
 16140.00000 -51582.00000
 16160.00000 -69442.00000
 16180.00000 -67562.00000
 16200.00000 -60892.00000
 16220.00000 -55919.00000
 16240.00000 -46332.00000
 16260.00000 -40911.00000
 16280.00000 -55677.00000
 16300.00000 -44643.00000
 16320.00000 -40569.00000
 16340.00000 -34553.00000
 16360.00000 -42393.00000
 16380.00000 -41879.00000
 16400.00000 -40659.00000
 16420.00000 -38768.00000
 16440.00000 -40130.00000
 16460.00000 -47551.00000
 16480.00000 -39339.00000
 16500.00000 -50003.00000
 16520.00000 -64674.00000
 16540.00000 -64624.00000
 16560.00000 -54839.00000
 16580.00000 -51770.00000
 16600.00000 -48312.00000
 16620.00000 -47906.00000
 16640.00000 -55920.00000
 16660.00000 -56745.00000
 16680.00000 -49255.00000
 16700.00000 -46413.00000
 16720.00000 -49918.00000
 16740.00000 -55391.00000
 16760.00000 -58646.00000
 16780.00000 -51887.00000
 16800.00000 -35582.00000
 16820.00000 -26091.00000
 16840.00000 -31240.00000
 16860.00000 -38157.00000
 16880.00000 -38894.00000
 16900.00000 -36616.00000
 16920.00000 -44930.00000
 16940.00000 -62566.00000
 16960.00000 -61035.00000
 16980.00000 -59913.00000
 17000.00000 -52746.00000
 17020.00000 -47593.00000
 17040.00000 -54599.00000
 17060.00000 -61016.00000
 17080.00000 -65742.00000
 17100.00000 -62534.00000
 17120.00000 -52845.00000
 17140.00000 -42091.00000
 17160.00000 -49467.00000
 17180.00000 -56841.00000
 17200.00000 -46185.00000
 17220.00000 -39609.00000
 17240.00000 -40414.00000
 17260.00000 -42996.00000
 17280.00000 -31594.00000
 17300.00000 -37396.00000
 17320.00000 -47866.00000
 17340.00000 -51462.00000
 17360.00000 -43007.00000
 17380.00000 -31451.00000
 17400.00000 -34702.00000
 17420.00000 -43468.00000
 17440.00000 -57712.00000
 17460.00000 -63673.00000
 17480.00000 -50021.00000
 17500.00000 -54466.00000
 17520.00000 -62920.00000
 17540.00000 -63251.00000
 17560.00000 -55336.00000
 17580.00000 -61624.00000
 17600.00000 -64181.00000
 17620.00000 -52299.00000
 17640.00000 -46994.00000
 17660.00000 -34814.00000
 17680.00000 -31908.00000
 17700.00000 -36312.00000
 17720.00000 -45881.00000
 17740.00000 -43040.00000
 17760.00000 -41704.00000
 17780.00000 -39167.00000
 17800.00000 -42925.00000
 17820.00000 -41608.00000
 17840.00000 -52541.00000
 17860.00000 -61776.00000
 17880.00000 -61981.00000
 17900.00000 -50875.00000
 17920.00000 -41647.00000
 17940.00000 -50282.00000
 17960.00000 -67296.00000
 17980.00000 -72622.00000
 18000.00000 -48138.00000
 18020.00000 -40545.00000
 18040.00000 -43658.00000
 18060.00000 -53053.00000
 18080.00000 -56538.00000
 18100.00000 -50234.00000
 18120.00000 -44274.00000
 18140.00000 -37932.00000
 18160.00000 -29821.00000
 18180.00000 -31307.00000
 18200.00000 -35573.00000
 18220.00000 -35269.00000
 18240.00000 -30839.00000
 18260.00000 -39631.00000
 18280.00000 -57813.00000
 18300.00000 -58031.00000
 18320.00000 -62688.00000
 18340.00000 -68542.00000
 18360.00000 -71783.00000
 18380.00000 -61345.00000
 18400.00000 -60985.00000
 18420.00000 -65343.00000
 18440.00000 -68806.00000
 18460.00000 -55572.00000
 18480.00000 -44122.00000
 18500.00000 -34419.00000
 18520.00000 -39807.00000
 18540.00000 -48205.00000
 18560.00000 -48210.00000
 18580.00000 -35750.00000
 18600.00000 -21030.00000
 18620.00000 -10680.00000
 18640.00000 -7899.000000
 18660.00000 -25431.00000
 18680.00000 -51232.00000
 18700.00000 -73349.00000
 18720.00000 -79634.00000
 18740.00000 -76650.00000
 18760.00000 -71770.00000
 18780.00000 -67242.00000
 18800.00000 -67094.00000
 18820.00000 -65326.00000
 18840.00000 -55393.00000
 18860.00000 -49113.00000
 18880.00000 -43938.00000
 18900.00000 -35003.00000
 18920.00000 -29297.00000
 18940.00000 -19348.00000
 18960.00000 -13821.00000
 18980.00000 -19384.00000
 19000.00000 -31646.00000
 19020.00000 -42524.00000
 19040.00000 -54193.00000
 19060.00000 -73198.00000
 19080.00000 -71895.00000
 19100.00000 -71820.00000
 19120.00000 -69229.00000
 19140.00000 -69812.00000
 19160.00000 -59056.00000
 19180.00000 -57626.00000
 19200.00000 -56265.00000
 19220.00000 -55358.00000
 19240.00000 -51891.00000
 19260.00000 -44218.00000
 19280.00000 -36127.00000
 19300.00000 -29156.00000
 19320.00000 -21843.00000
 19340.00000 -17210.00000
 19360.00000 -23584.00000
 19380.00000 -36817.00000
 19400.00000 -40062.00000
 19420.00000 -46364.00000
 19440.00000 -57838.00000
 19460.00000 -69054.00000
 19480.00000 -78672.00000
 19500.00000 -76113.00000
 19520.00000 -67979.00000
 19540.00000 -66947.00000
 19560.00000 -58010.00000
 19580.00000 -41010.00000
 19600.00000 -35691.00000
 19620.00000 -37900.00000
 19640.00000 -36970.00000
 19660.00000 -43354.00000
 19680.00000 -51525.00000
 19700.00000 -35907.00000
 19720.00000 -24316.00000
 19740.00000 -33782.00000
 19760.00000 -50753.00000
 19780.00000 -52682.00000
 19800.00000 -50368.00000
 19820.00000 -50241.00000
 19840.00000 -58621.00000
 19860.00000 -61811.00000
 19880.00000 -68209.00000
 19900.00000 -67424.00000
 19920.00000 -66534.00000
 19940.00000 -59584.00000
 19960.00000 -50736.00000
 19980.00000 -44327.00000
 20000.00000 -43722.00000
 20020.00000 -36233.00000
 20040.00000 -24930.00000
 20060.00000 -14359.00000
